WaveNumber,DarkFastFast,DarkSlowFast,DarkFastSlow,DarkSlowSlow,LiteFastFast,LiteSlowFast,LiteFastSlow,LiteSlowSlow
2735.65,91.1658,89.76202,89.1357,90.229,91.45972,89.76715,90.83378,92.6306
2735.771,91.16951,89.7587,89.13174,90.22795,91.46136,89.76482,90.82275,92.6254
2735.891,91.17496,89.75265,89.1263,90.22594,91.46351,89.7633,90.81422,92.62021
2736.012,91.18044,89.74352,89.11957,90.22278,91.46599,89.76275,90.80845,92.61542
2736.132,91.18423,89.73177,89.1124,90.21868,91.46803,89.76272,90.80489,92.61119
2736.253,91.18527,89.71896,89.10635,90.2145,91.4687,89.76242,90.80243,92.60753
2736.373,91.1835,89.70698,89.10297,90.21127,91.46746,89.76121,90.80027,92.60452
2736.494,91.18005,89.69797,89.10363,90.21014,91.4643,89.75873,90.79809,92.6024
2736.615,91.17672,89.69346,89.10881,90.21185,91.46003,89.75526,90.79626,92.60161
2736.735,91.17513,89.69393,89.11797,90.21652,91.45577,89.75137,90.79554,92.60243
2736.855,91.17638,89.6988,89.12962,90.2235,91.45267,89.74788,90.79665,92.60484
2736.976,91.18034,89.70652,89.14171,90.23155,91.4511,89.74518,90.79981,92.60834
2737.097,91.18575,89.71513,89.15228,90.23927,91.45073,89.74326,90.80468,92.61211
2737.217,91.19049,89.72244,89.15965,90.24509,91.45043,89.74161,90.81033,92.61523
2737.338,91.19244,89.72676,89.16297,90.24794,91.44891,89.73953,90.81567,92.61713
2737.458,91.19025,89.72712,89.16225,90.24731,91.44521,89.73651,90.81973,92.61769
2737.579,91.1838,89.7235,89.15823,90.24329,91.43917,89.73245,90.8218,92.61733
2737.699,91.17426,89.7167,89.15202,90.23658,91.4315,89.72783,90.82166,92.61657
2737.82,91.16376,89.70815,89.14497,90.22836,91.4234,89.72354,90.81942,92.61582
2737.94,91.15479,89.69958,89.13818,90.22006,91.41646,89.72074,90.81567,92.61516
2738.061,91.14923,89.69242,89.13243,90.21301,91.41162,89.72038,90.8112,92.61416
2738.181,91.14796,89.68754,89.12815,90.20821,91.40937,89.72298,90.8071,92.61241
2738.302,91.15075,89.685,89.12537,90.20613,91.40968,89.72846,90.8046,92.60967
2738.422,91.15633,89.68413,89.1238,90.20657,91.41223,89.73625,90.80469,92.60631
2738.543,91.16302,89.68384,89.12314,90.20869,91.41664,89.7452,90.80779,92.60323
2738.663,91.16908,89.68306,89.12292,90.21123,91.42275,89.75382,90.81351,92.60166
2738.784,91.17332,89.68123,89.12277,90.21294,91.43037,89.76065,90.82047,92.60252
2738.905,91.17504,89.67841,89.12245,90.21281,91.43919,89.76436,90.82664,92.60617
2739.025,91.1741,89.67523,89.12173,90.21027,91.44851,89.76421,90.82993,92.61204
2739.146,91.17076,89.67269,89.12057,90.20537,91.45734,89.76017,90.82903,92.61898
2739.266,91.16555,89.67152,89.11898,90.19874,91.46441,89.75301,90.82382,92.62547
2739.387,91.15916,89.67205,89.11724,90.19135,91.46857,89.74411,90.81577,92.63021
2739.507,91.15246,89.67406,89.11573,90.18433,91.46924,89.73502,90.80713,92.63255
2739.628,91.14639,89.67674,89.11499,90.17868,91.46637,89.72705,90.80058,92.63241
2739.748,91.14197,89.67919,89.11565,90.17522,91.46062,89.72109,90.79801,92.63026
2739.869,91.14002,89.68079,89.11821,90.17442,91.45296,89.71713,90.79994,92.62669
2739.989,91.14114,89.68131,89.12299,90.17641,91.44453,89.71474,90.80556,92.62234
2740.11,91.14535,89.68114,89.12985,90.18102,91.43629,89.71329,90.81303,92.6176
2740.23,91.15227,89.68089,89.13819,90.18773,91.42891,89.71233,90.82027,92.61275
2740.351,91.16107,89.68134,89.14705,90.19588,91.42287,89.71188,90.82574,92.60823
2740.471,91.17082,89.68307,89.15524,90.20477,91.41855,89.71243,90.82903,92.60459
2740.592,91.18057,89.68622,89.16165,90.21371,91.41606,89.7145,90.83049,92.60236
2740.712,91.18945,89.69052,89.16553,90.22215,91.4154,89.71844,90.83112,92.60207
2740.833,91.19675,89.6954,89.16668,90.22962,91.4162,89.72395,90.8317,92.60371
2740.954,91.20177,89.70006,89.16535,90.23583,91.41776,89.73016,90.83259,92.60694
2741.074,91.20384,89.70355,89.16223,90.24039,91.41907,89.73579,90.8334,92.61091
2741.195,91.20238,89.70504,89.15794,90.24284,91.41933,89.7399,90.8335,92.61478
2741.315,91.19703,89.7039,89.15302,90.24279,91.41805,89.74199,90.83226,92.61784
2741.436,91.18793,89.69992,89.14765,90.23992,91.41546,89.74249,90.82957,92.61996
2741.556,91.17573,89.69325,89.14167,90.2342,91.41244,89.74235,90.82585,92.62141
2741.677,91.1617,89.68478,89.13492,90.22619,91.41024,89.74283,90.82202,92.62276
2741.797,91.14754,89.67575,89.12739,90.21693,91.4101,89.7449,90.8191,92.62457
2741.918,91.13484,89.6676,89.11938,90.20772,91.41266,89.74885,90.8177,92.62699
2742.038,91.12489,89.66168,89.11165,90.20003,91.41761,89.75426,90.81791,92.62979
2742.159,91.11851,89.65883,89.1052,90.19496,91.42392,89.76012,90.81916,92.63236
2742.279,91.11574,89.65901,89.10075,90.1929,91.42999,89.76526,90.82056,92.63399
2742.4,91.11608,89.66148,89.09856,90.1935,91.43422,89.76871,90.82111,92.63421
2742.52,91.1187,89.66482,89.09814,90.19569,91.43548,89.76975,90.81999,92.63283
2742.641,91.12257,89.6675,89.09831,90.19808,91.43336,89.7682,90.81693,92.63015
2742.761,91.12671,89.66823,89.09739,90.19912,91.42817,89.76406,90.81196,92.62675
2742.882,91.13029,89.6664,89.09393,90.19762,91.42068,89.75765,90.80559,92.62338
2743.002,91.13266,89.66215,89.08711,90.19284,91.41199,89.74953,90.79859,92.6208
2743.123,91.13342,89.65627,89.07704,90.18462,91.40318,89.74055,90.79189,92.6197
2743.244,91.13254,89.64989,89.06486,90.17336,91.39529,89.73189,90.7864,92.62051
2743.364,91.13033,89.64408,89.05235,90.15995,91.38924,89.72488,90.78291,92.62344
2743.485,91.1273,89.63972,89.04161,90.14571,91.38575,89.72082,90.78185,92.62823
2743.605,91.12408,89.63713,89.03413,90.13218,91.38523,89.72031,90.78317,92.63419
2743.726,91.12119,89.63627,89.03067,90.12092,91.38771,89.72318,90.78638,92.64021
2743.846,91.11876,89.6368,89.03118,90.11334,91.39262,89.72819,90.79064,92.64496
2743.967,91.11669,89.63832,89.03491,90.11028,91.39893,89.73341,90.79496,92.64725
2744.087,91.11474,89.64045,89.04088,90.11201,91.40536,89.73672,90.79861,92.64642
2744.208,91.11285,89.64301,89.04826,90.11801,91.41071,89.73651,90.80119,92.64251
2744.328,91.11137,89.64593,89.05663,90.12733,91.41426,89.73219,90.80287,92.63623
2744.449,91.11125,89.64929,89.06584,90.13875,91.41612,89.72449,90.80415,92.6289
2744.569,91.11378,89.65317,89.076,90.15115,91.41694,89.7151,90.80561,92.62179
2744.69,91.12,89.65759,89.08693,90.16378,91.41761,89.70605,90.80767,92.61572
2744.811,91.13027,89.66261,89.09805,90.17611,91.41889,89.6993,90.8103,92.61093
2744.931,91.14382,89.66808,89.1084,90.18786,91.42088,89.69589,90.8131,92.60698
2745.052,91.15884,89.67385,89.11684,90.19853,91.42302,89.69595,90.81543,92.60323
2745.172,91.17271,89.67971,89.12237,90.20743,91.4241,89.69858,90.81664,92.59909
2745.292,91.18286,89.68536,89.12459,90.2136,91.4229,89.70235,90.81629,92.59441
2745.413,91.18763,89.69048,89.12367,90.21625,91.41868,89.70562,90.81444,92.58949
2745.534,91.18649,89.69463,89.12057,90.21497,91.41148,89.70684,90.81139,92.58495
2745.654,91.18029,89.69743,89.11653,90.21015,91.40209,89.70505,90.80774,92.58133
2745.775,91.17066,89.69843,89.11261,90.20286,91.39207,89.69993,90.80421,92.57889
2745.895,91.15951,89.69729,89.10951,90.19469,91.38307,89.69197,90.80149,92.57742
2746.016,91.14827,89.69382,89.10729,90.18703,91.37661,89.6824,90.80018,92.57655
2746.136,91.13773,89.68823,89.10547,90.18074,91.37357,89.67294,90.80066,92.57585
2746.257,91.12817,89.68095,89.1032,90.17589,91.37421,89.66555,90.80304,92.5752
2746.377,91.1196,89.67274,89.09981,90.17181,91.37829,89.6617,90.80713,92.57484
2746.498,91.11224,89.66448,89.09489,90.16763,91.38498,89.66203,90.81229,92.57525
2746.618,91.10668,89.65714,89.08862,90.16278,91.39317,89.66592,90.81744,92.57686
2746.739,91.10362,89.65127,89.08154,90.15736,91.4016,89.67177,90.82157,92.57982
2746.859,91.10357,89.64721,89.07462,90.15224,91.40885,89.67717,90.82359,92.58382
2746.98,91.10641,89.64481,89.06879,90.14869,91.41367,89.67989,90.82306,92.58826
2747.101,91.11128,89.64381,89.06475,90.14771,91.41508,89.67861,90.82019,92.59253
2747.221,91.11662,89.64371,89.06287,90.14962,91.41279,89.67343,90.81596,92.59612
2747.342,91.12078,89.64418,89.06307,90.15375,91.40708,89.66573,90.81171,92.59876
2747.462,91.12266,89.64502,89.06489,90.15873,91.39902,89.65771,90.80866,92.60057
2747.583,91.12196,89.64613,89.06758,90.16286,91.39001,89.65164,90.8074,92.60163
2747.703,91.11944,89.64738,89.07025,90.16476,91.3815,89.64895,90.80764,92.60194
2747.824,91.11627,89.64848,89.07208,90.16384,91.37454,89.64986,90.80817,92.60146
2747.944,91.11382,89.64889,89.07236,90.16035,91.3696,89.65349,90.80733,92.60009
2748.065,91.11286,89.64798,89.07072,90.1552,91.36658,89.65851,90.80367,92.59798
2748.185,91.11336,89.64522,89.06713,90.14944,91.36504,89.6637,90.79655,92.5956
2748.306,91.11455,89.64051,89.06192,90.14407,91.36456,89.66859,90.78646,92.5938
2748.426,91.11542,89.63427,89.05573,90.1396,91.36492,89.67352,90.7749,92.59351
2748.547,91.11506,89.62756,89.04944,90.13615,91.36618,89.67924,90.76391,92.59521
2748.667,91.11316,89.62183,89.04397,90.13368,91.36851,89.68642,90.7556,92.59879
2748.788,91.11007,89.61847,89.04015,90.13216,91.37183,89.69495,90.75116,92.60332
2748.908,91.10651,89.6184,89.03854,90.1316,91.37572,89.70371,90.75088,92.60732
2749.029,91.10342,89.62183,89.03944,90.13207,91.37922,89.71078,90.75382,92.60908
2749.149,91.10139,89.62814,89.04273,90.13351,91.38132,89.71415,90.75853,92.60748
2749.27,91.10062,89.63594,89.04807,90.1356,91.38112,89.71223,90.76315,92.6021
2749.391,91.101,89.64363,89.05477,90.13775,91.37842,89.70457,90.76626,92.59361
2749.511,91.10216,89.64979,89.06203,90.1393,91.37369,89.69186,90.76691,92.58321
2749.632,91.10382,89.65337,89.06895,90.13973,91.3681,89.67593,90.76495,92.57247
2749.752,91.1058,89.65412,89.0748,90.13895,91.36305,89.65917,90.76078,92.56273
2749.873,91.10806,89.65232,89.07888,90.13728,91.35962,89.64384,90.75512,92.55466
2749.993,91.11057,89.64876,89.08083,90.13541,91.35828,89.63182,90.74891,92.54848
2750.114,91.11317,89.64425,89.0805,90.13403,91.3587,89.62418,90.743,92.54392
2750.234,91.11549,89.63946,89.0779,90.13354,91.35992,89.62118,90.73806,92.54059
2750.355,91.11702,89.63474,89.07332,90.1339,91.36079,89.62231,90.73463,92.53812
2750.475,91.11713,89.63007,89.06705,90.13444,91.36023,89.62651,90.73288,92.53629
2750.596,91.11545,89.62534,89.05954,90.13428,91.35771,89.63229,90.7327,92.53493
2750.716,91.11176,89.62038,89.05138,90.13237,91.35319,89.63796,90.73357,92.53378
2750.837,91.10635,89.61526,89.0432,90.12801,91.34704,89.64199,90.73473,92.53261
2750.958,91.0997,89.61047,89.03576,90.12095,91.33989,89.64328,90.73534,92.53103
2751.078,91.09262,89.60674,89.02985,90.11157,91.33253,89.64146,90.73466,92.52888
2751.198,91.08604,89.60483,89.02604,90.10068,91.32571,89.637,90.73248,92.52629
2751.319,91.08086,89.60537,89.02467,90.08955,91.3202,89.63112,90.72911,92.52375
2751.439,91.07796,89.60844,89.02551,90.07965,91.31689,89.62559,90.72553,92.52209
2751.56,91.07797,89.6136,89.02802,90.07233,91.31648,89.6219,90.72302,92.52219
2751.681,91.08121,89.61985,89.0312,90.06859,91.31953,89.62108,90.72289,92.52472
2751.801,91.08758,89.62595,89.03395,90.06894,91.3261,89.62328,90.72607,92.52994
2751.922,91.09653,89.63084,89.03551,90.07317,91.33566,89.62782,90.73277,92.53775
2752.042,91.10712,89.63396,89.03555,90.08035,91.34697,89.63338,90.74232,92.54744
2752.163,91.11792,89.63523,89.03425,90.08888,91.3583,89.63853,90.75342,92.55802
2752.283,91.12759,89.63517,89.0322,90.09714,91.36794,89.6422,90.76445,92.56849
2752.404,91.13475,89.63445,89.03015,90.10346,91.37441,89.64379,90.77377,92.57768
2752.524,91.13837,89.63347,89.02863,90.10677,91.37689,89.64342,90.78017,92.58456
2752.645,91.13803,89.63221,89.02772,90.1067,91.37537,89.64146,90.78305,92.5883
2752.765,91.13371,89.63008,89.02699,90.10352,91.37043,89.6384,90.78231,92.58814
2752.886,91.12597,89.62612,89.02568,90.09793,91.36306,89.63453,90.7784,92.5838
2753.006,91.11568,89.61955,89.02307,90.09074,91.35411,89.62975,90.77174,92.57518
2753.127,91.10401,89.61006,89.01872,90.08286,91.34435,89.62386,90.76299,92.5628
2753.248,91.0921,89.59818,89.01279,90.07498,91.33427,89.61659,90.75267,92.54757
2753.368,91.08087,89.58505,89.006,90.06782,91.32416,89.60803,90.7414,92.53072
2753.489,91.0709,89.5723,88.99947,90.06221,91.31432,89.59862,90.72994,92.51369
2753.609,91.06238,89.56144,88.9943,90.05898,91.30519,89.58926,90.71929,92.4978
2753.729,91.05516,89.55344,88.99129,90.05892,91.29729,89.58099,90.7105,92.48402
2753.85,91.04883,89.54862,88.99067,90.06241,91.29126,89.57491,90.7047,92.47312
2753.971,91.04294,89.54649,88.99204,90.06902,91.28744,89.5715,90.70251,92.46529
2754.091,91.03718,89.54611,88.99453,90.07745,91.286,89.57078,90.70406,92.46056
2754.212,91.03156,89.54644,88.99699,90.08553,91.28664,89.57191,90.70863,92.45859
2754.332,91.02634,89.54675,88.99858,90.09109,91.28886,89.57375,90.7151,92.45896
2754.453,91.02202,89.54665,88.99864,90.09222,91.29208,89.57491,90.72179,92.46114
2754.573,91.01911,89.54623,88.99703,90.08823,91.29569,89.57422,90.72715,92.46453
2754.694,91.01797,89.54592,88.99398,90.07981,91.29938,89.57123,90.73009,92.46861
2754.814,91.01859,89.54622,88.98987,90.06889,91.30289,89.56625,90.73009,92.47296
2754.935,91.02075,89.54762,88.98515,90.05813,91.3061,89.5603,90.72736,92.47724
2755.055,91.02392,89.55036,88.98009,90.04973,91.30901,89.55482,90.72261,92.48145
2755.176,91.02741,89.55433,88.97467,90.04512,91.31152,89.55125,90.71684,92.48577
2755.296,91.03067,89.55908,88.96889,90.04439,91.31361,89.55064,90.71104,92.49044
2755.417,91.03319,89.56392,88.96272,90.04657,91.31524,89.55311,90.70578,92.49564
2755.538,91.03465,89.56793,88.95635,90.05007,91.31652,89.55812,90.70137,92.50145
2755.658,91.03489,89.5703,88.95031,90.05345,91.31749,89.56439,90.69769,92.50754
2755.779,91.03388,89.57057,88.94534,90.0559,91.3182,89.5705,90.69435,92.51337
2755.899,91.03166,89.56882,88.9423,90.05738,91.31836,89.57497,90.69078,92.51814
2756.02,91.02837,89.5657,88.94183,90.05829,91.31743,89.57691,90.68651,92.52116
2756.14,91.02425,89.56226,88.94404,90.05915,91.31474,89.57606,90.68133,92.52201
2756.261,91.01965,89.55977,88.94849,90.06006,91.30951,89.57268,90.67535,92.52064
2756.381,91.01495,89.55908,88.95429,90.06059,91.30144,89.56739,90.66905,92.51754
2756.502,91.01053,89.56045,88.96027,90.05985,91.29079,89.56104,90.66331,92.51352
2756.622,91.00669,89.56335,88.96535,90.05708,91.27857,89.55437,90.65903,92.50956
2756.743,91.00367,89.56676,88.96911,90.05204,91.2664,89.54815,90.6573,92.50662
2756.863,91.00156,89.5694,88.97159,90.04518,91.25611,89.54295,90.65878,92.50531
2756.984,91.0005,89.57022,88.97351,90.03785,91.2494,89.5393,90.6637,92.50589
2757.104,91.0005,89.56869,88.97564,90.03141,91.24723,89.53777,90.67176,92.50816
2757.225,91.00155,89.56496,88.97864,90.02711,91.24971,89.53879,90.68211,92.51168
2757.345,91.00365,89.55968,88.98259,90.02544,91.25599,89.5426,90.69337,92.51585
2757.466,91.00648,89.5536,88.98684,90.02587,91.26478,89.54916,90.70412,92.52016
2757.586,91.00967,89.54745,88.99036,90.02729,91.27434,89.55801,90.71275,92.52419
2757.707,91.01254,89.54183,88.99191,90.02829,91.28315,89.56816,90.71785,92.52768
2757.828,91.01452,89.53713,88.99084,90.02795,91.29005,89.57838,90.71844,92.5304
2757.948,91.015,89.53376,88.98699,90.02604,91.29424,89.58695,90.71401,92.5322
2758.069,91.01366,89.53217,88.98104,90.02316,91.29528,89.59227,90.70466,92.53277
2758.189,91.01049,89.53267,88.97409,90.02032,91.29301,89.59294,90.69123,92.53188
2758.31,91.00584,89.53541,88.96732,90.01869,91.28753,89.58808,90.67522,92.52924
2758.43,91.00018,89.54001,88.96156,90.01896,91.27908,89.57756,90.65854,92.52473
2758.551,90.99406,89.54561,88.95695,90.02112,91.26833,89.56224,90.64332,92.51861
2758.671,90.98801,89.55092,88.95307,90.02465,91.2563,89.5439,90.63151,92.51145
2758.792,90.98254,89.55479,88.94925,90.02888,91.24428,89.52477,90.62438,92.50407
2758.912,90.97808,89.55654,88.94485,90.03323,91.23373,89.50732,90.62229,92.49751
2759.033,90.97504,89.55621,88.93964,90.03764,91.22602,89.49374,90.62471,92.49283
2759.153,90.97385,89.55459,88.93386,90.04243,91.22197,89.48528,90.6303,92.49068
2759.274,90.97468,89.5527,88.92819,90.04803,91.22185,89.48215,90.63741,92.49146
2759.395,90.97741,89.55137,88.92342,90.05454,91.22505,89.48352,90.64436,92.49491
2759.515,90.98143,89.55059,88.92009,90.06142,91.23043,89.48781,90.64995,92.50035
2759.635,90.98563,89.54951,88.91829,90.06738,91.23637,89.49317,90.65342,92.50664
2759.756,90.98872,89.54668,88.91769,90.07064,91.2412,89.498,90.65445,92.51237
2759.876,90.98948,89.54075,88.9175,90.06956,91.24364,89.50128,90.65302,92.51629
2759.997,90.98733,89.53111,88.91701,90.06319,91.24302,89.50276,90.6492,92.51737
2760.118,90.98251,89.5184,88.91551,90.05172,91.23951,89.50273,90.6432,92.51506
2760.238,90.97616,89.50431,88.9127,90.03647,91.23397,89.5018,90.63534,92.50953
2760.359,90.97005,89.49123,88.90859,90.01975,91.22791,89.50053,90.62639,92.50147
2760.479,90.96596,89.48138,88.90351,90.00399,91.22306,89.49936,90.61746,92.49203
2760.6,90.9651,89.47604,88.89797,89.99111,91.22067,89.49833,90.60981,92.48222
2760.72,90.9678,89.47533,88.89252,89.98211,91.22127,89.49727,90.60454,92.47274
2760.841,90.97323,89.47818,88.88763,89.97677,91.22431,89.49592,90.60207,92.46375
2760.961,90.97993,89.48308,88.88374,89.97406,91.22814,89.49401,90.60185,92.4548
2761.082,90.986,89.48824,88.88104,89.9724,91.23024,89.49136,90.60235,92.44503
2761.202,90.98994,89.49258,88.87971,89.97056,91.2281,89.48794,90.60152,92.43393
2761.323,90.99098,89.49559,88.87963,89.96786,91.21989,89.48382,90.59754,92.42147
2761.443,90.98915,89.49724,88.88062,89.96445,91.20512,89.47926,90.58953,92.40862
2761.564,90.98515,89.49781,88.88229,89.96104,91.18497,89.47469,90.5781,92.39708
2761.685,90.97997,89.49747,88.88416,89.95866,91.16212,89.47063,90.56526,92.38885
2761.805,90.97459,89.49635,88.8858,89.95821,91.1403,89.4678,90.55405,92.38564
2761.926,90.96954,89.49438,88.88678,89.96006,91.12295,89.46676,90.54724,92.38806
2762.046,90.96498,89.49166,88.88682,89.96404,91.11278,89.46794,90.54671,92.39547
2762.167,90.96086,89.48846,88.88573,89.96944,91.11093,89.47144,90.55266,92.40599
2762.287,90.95705,89.48523,88.8835,89.97538,91.11696,89.47702,90.56374,92.41733
2762.408,90.95341,89.48239,88.88013,89.98085,91.12899,89.48402,90.57728,92.42729
2762.528,90.95008,89.48026,88.87576,89.98506,91.14443,89.49154,90.59026,92.43456
2762.649,90.94719,89.47884,88.87064,89.9875,91.16082,89.49886,90.60051,92.43911
2762.769,90.94484,89.47792,88.86507,89.98798,91.17609,89.50516,90.60678,92.44182
2762.89,90.94316,89.47724,88.85959,89.9866,91.18897,89.50998,90.60921,92.44408
2763.01,90.94195,89.47652,88.85465,89.98356,91.19896,89.51305,90.60884,92.44692
2763.131,90.94112,89.47572,88.85091,89.97931,91.20596,89.51423,90.60703,92.45073
2763.251,90.94062,89.47476,88.84885,89.9744,91.2102,89.51355,90.60494,92.45501
2763.372,90.94038,89.47342,88.84871,89.96932,91.2118,89.51108,90.60312,92.45876
2763.492,90.94055,89.47128,88.85063,89.96473,91.21101,89.507,90.6014,92.46081
2763.613,90.94122,89.46774,88.85439,89.96112,91.20811,89.50149,90.59928,92.46046
2763.733,90.94237,89.46232,88.85954,89.95899,91.2036,89.4949,90.59613,92.4577
2763.854,90.9438,89.45488,88.86535,89.95853,91.19823,89.48762,90.59164,92.45303
2763.975,90.94509,89.44612,88.8711,89.95977,91.19286,89.48015,90.58585,92.44729
2764.095,90.94567,89.43741,88.87598,89.96239,91.18845,89.47303,90.57921,92.44127
2764.216,90.94485,89.43047,88.8791,89.96569,91.18587,89.46698,90.57258,92.43559
2764.336,90.94215,89.42682,88.87993,89.96874,91.18554,89.4626,90.56679,92.43048
2764.457,90.93716,89.42703,88.87801,89.97039,91.18752,89.46055,90.56267,92.42623
2764.577,90.92977,89.43053,88.8733,89.96954,91.19144,89.4612,90.56084,92.42316
2764.698,90.92014,89.43572,88.86597,89.96539,91.19652,89.46457,90.56153,92.42155
2764.818,90.90883,89.4404,88.85661,89.95766,91.20165,89.47005,90.56458,92.4217
2764.939,90.89673,89.44259,88.84595,89.94684,91.2056,89.47637,90.56918,92.4234
2765.059,90.88514,89.44138,88.83488,89.9341,91.20729,89.4819,90.57417,92.42585
2765.18,90.87551,89.43701,88.82415,89.92118,91.2058,89.48476,90.57796,92.42766
2765.3,90.86934,89.43095,88.81457,89.91004,91.2009,89.48363,90.57914,92.4273
2765.421,90.86765,89.425,88.80663,89.90229,91.19281,89.47794,90.57653,92.42345
2765.542,90.87074,89.42081,88.80076,89.89889,91.18236,89.46826,90.56985,92.41579
2765.662,90.87781,89.41911,88.79715,89.89983,91.17075,89.45605,90.55975,92.40508
2765.782,90.88719,89.41957,88.79581,89.90423,91.1591,89.44308,90.5476,92.39307
2765.903,90.89651,89.42104,88.79649,89.91043,91.14834,89.43105,90.53532,92.38194
2766.024,90.90349,89.42212,88.79872,89.91665,91.13898,89.42098,90.52477,92.37367
